logged_at,phase_name,mode,test_number,setpoint_position_%,bias,amplitude,frequency,elapsed_phase_seconds
2026-03-19T03:46:27.340210+00:00,single_square,square,2001,10.0,20.0,10.0,0.02,95.29612
2026-03-19T03:46:28.382362+00:00,single_square,square,2001,10.0,20.0,10.0,0.02,96.312
2026-03-19T03:46:29.398270+00:00,single_square,square,2001,10.0,20.0,10.0,0.02,97.354429
2026-03-19T03:46:30.415367+00:00,single_square,square,2001,10.0,20.0,10.0,0.02,98.370487
2026-03-19T03:46:31.439496+00:00,single_square,square,2001,10.0,20.0,10.0,0.02,99.387728
2026-03-19T03:46:32.456855+00:00,single_square,square,2001,30.0,20.0,10.0,0.02,100.411699
2026-03-19T03:46:33.464838+00:00,single_square,square,2001,30.0,20.0,10.0,0.02,101.425677
2026-03-19T03:46:34.694859+00:00,single_square,square,2001,30.0,20.0,10.0,0.02,102.437057
2026-03-19T03:46:35.711954+00:00,single_square,square,2001,30.0,20.0,10.0,0.02,103.667093
2026-03-19T03:46:36.728198+00:00,single_square,square,2001,30.0,20.0,10.0,0.02,104.684162
2026-03-19T03:46:37.747511+00:00,single_square,square,2001,30.0,20.0,10.0,0.02,105.700418
2026-03-19T03:46:38.763251+00:00,single_square,square,2001,30.0,20.0,10.0,0.02,106.717552
2026-03-19T03:46:39.775364+00:00,single_square,square,2001,30.0,20.0,10.0,0.02,107.734399
2026-03-19T03:46:41.130276+00:00,single_square,square,2001,30.0,20.0,10.0,0.02,108.855467
2026-03-19T03:46:42.151637+00:00,single_square,square,2001,30.0,20.0,10.0,0.02,110.102662
2026-03-19T03:46:43.163193+00:00,single_square,square,2001,30.0,20.0,10.0,0.02,111.123491
2026-03-19T03:46:44.179986+00:00,single_square,square,2001,30.0,20.0,10.0,0.02,112.135338
2026-03-19T03:46:45.193769+00:00,single_square,square,2001,30.0,20.0,10.0,0.02,113.15219
2026-03-19T03:46:46.277244+00:00,single_square,square,2001,30.0,20.0,10.0,0.02,114.165992
2026-03-19T03:46:47.297340+00:00,single_square,square,2001,30.0,20.0,10.0,0.02,115.246717
2026-03-19T03:46:48.320311+00:00,single_square,square,2001,30.0,20.0,10.0,0.02,116.267401
2026-03-19T03:46:49.344250+00:00,single_square,square,2001,30.0,20.0,10.0,0.02,117.288632
2026-03-19T03:46:50.362427+00:00,single_square,square,2001,30.0,20.0,10.0,0.02,118.316462
2026-03-19T03:46:51.444368+00:00,single_square,square,2001,30.0,20.0,10.0,0.02,119.334648
