logged_at,phase_name,mode,test_number,setpoint_position_%,bias,amplitude,frequency,elapsed_phase_seconds
2026-03-19T03:48:43.335021+00:00,single_square,square,2002,30.0,50.0,20.0,0.02,99.952201
2026-03-19T03:48:44.349412+00:00,single_square,square,2002,70.0,50.0,20.0,0.02,101.457142
2026-03-19T03:48:45.369429+00:00,single_square,square,2002,70.0,50.0,20.0,0.02,102.475548
2026-03-19T03:48:46.409803+00:00,single_square,square,2002,70.0,50.0,20.0,0.02,103.495005
2026-03-19T03:48:47.421093+00:00,single_square,square,2002,70.0,50.0,20.0,0.02,104.531327
2026-03-19T03:48:48.433956+00:00,single_square,square,2002,70.0,50.0,20.0,0.02,105.546101
2026-03-19T03:48:49.448205+00:00,single_square,square,2002,70.0,50.0,20.0,0.02,106.560114
2026-03-19T03:48:50.462532+00:00,single_square,square,2002,70.0,50.0,20.0,0.02,107.573759
2026-03-19T03:48:51.476756+00:00,single_square,square,2002,70.0,50.0,20.0,0.02,108.586724
2026-03-19T03:48:52.495644+00:00,single_square,square,2002,70.0,50.0,20.0,0.02,109.60287
2026-03-19T03:48:53.512782+00:00,single_square,square,2002,70.0,50.0,20.0,0.02,110.620037
2026-03-19T03:48:54.528433+00:00,single_square,square,2002,70.0,50.0,20.0,0.02,111.637329
2026-03-19T03:48:55.545294+00:00,single_square,square,2002,70.0,50.0,20.0,0.02,112.654568
2026-03-19T03:48:56.559959+00:00,single_square,square,2002,70.0,50.0,20.0,0.02,113.667823
2026-03-19T03:48:57.586455+00:00,single_square,square,2002,70.0,50.0,20.0,0.02,114.685032
2026-03-19T03:48:58.624461+00:00,single_square,square,2002,70.0,50.0,20.0,0.02,115.714137
2026-03-19T03:48:59.655099+00:00,single_square,square,2002,70.0,50.0,20.0,0.02,116.749934
2026-03-19T03:49:00.707015+00:00,single_square,square,2002,70.0,50.0,20.0,0.02,117.77975
2026-03-19T03:49:01.748604+00:00,single_square,square,2002,70.0,50.0,20.0,0.02,118.830241
2026-03-19T03:49:02.793677+00:00,single_square,square,2002,70.0,50.0,20.0,0.02,119.871846
