logged_at,phase_name,mode,test_number,setpoint_position_%,bias,amplitude,frequency,elapsed_phase_seconds
2026-03-19T03:57:13.208832+00:00,single_triangle,triangle,3003,80.876419,80.0,10.0,0.04,86.952238
2026-03-19T03:57:14.273398+00:00,single_triangle,triangle,3003,79.205139,80.0,10.0,0.04,87.996788
2026-03-19T03:57:15.523537+00:00,single_triangle,triangle,3003,77.506073,80.0,10.0,0.04,89.058705
2026-03-19T03:57:16.537093+00:00,single_triangle,triangle,3003,75.499677,80.0,10.0,0.04,90.312702
2026-03-19T03:57:17.815878+00:00,single_triangle,triangle,3003,73.882453,80.0,10.0,0.04,91.323467
2026-03-19T03:57:18.833459+00:00,single_triangle,triangle,3003,71.8319,80.0,10.0,0.04,92.605062
2026-03-19T03:57:19.850681+00:00,single_triangle,triangle,3003,70.203743,80.0,10.0,0.04,93.622661
2026-03-19T03:57:20.865330+00:00,single_triangle,triangle,3003,71.42197,80.0,10.0,0.04,94.638732
2026-03-19T03:57:21.892331+00:00,single_triangle,triangle,3003,73.044148,80.0,10.0,0.04,95.652593
2026-03-19T03:57:22.902135+00:00,single_triangle,triangle,3003,74.684155,80.0,10.0,0.04,96.677597
2026-03-19T03:57:23.916226+00:00,single_triangle,triangle,3003,76.306111,80.0,10.0,0.04,97.691319
2026-03-19T03:57:24.981783+00:00,single_triangle,triangle,3003,77.925826,80.0,10.0,0.04,98.703641
2026-03-19T03:57:25.997713+00:00,single_triangle,triangle,3003,79.630742,80.0,10.0,0.04,99.769214
2026-03-19T03:57:27.012700+00:00,single_triangle,triangle,3003,81.259013,80.0,10.0,0.04,100.786883
2026-03-19T03:57:28.027043+00:00,single_triangle,triangle,3003,82.883043,80.0,10.0,0.04,101.801902
2026-03-19T03:57:29.040537+00:00,single_triangle,triangle,3003,84.505969,80.0,10.0,0.04,102.816231
2026-03-19T03:57:30.063510+00:00,single_triangle,triangle,3003,86.12757,80.0,10.0,0.04,103.829731
2026-03-19T03:57:31.078478+00:00,single_triangle,triangle,3003,87.76328,80.0,10.0,0.04,104.85205
2026-03-19T03:57:32.097999+00:00,single_triangle,triangle,3003,89.382497,80.0,10.0,0.04,105.864061
2026-03-19T03:57:33.131834+00:00,single_triangle,triangle,3003,88.982689,80.0,10.0,0.04,106.88582
2026-03-19T03:57:34.189014+00:00,single_triangle,triangle,3003,87.327639,80.0,10.0,0.04,107.920226
2026-03-19T03:57:35.243375+00:00,single_triangle,triangle,3003,85.636034,80.0,10.0,0.04,108.977479
2026-03-19T03:57:36.276679+00:00,single_triangle,triangle,3003,83.948543,80.0,10.0,0.04,110.03216
2026-03-19T03:57:37.327396+00:00,single_triangle,triangle,3003,82.298469,80.0,10.0,0.04,111.063457
2026-03-19T03:57:38.374683+00:00,single_triangle,triangle,3003,80.619009,80.0,10.0,0.04,112.113119
2026-03-19T03:57:39.421479+00:00,single_triangle,triangle,3003,78.937781,80.0,10.0,0.04,113.163887
2026-03-19T03:57:40.468566+00:00,single_triangle,triangle,3003,77.263461,80.0,10.0,0.04,114.210337
2026-03-19T03:57:41.517273+00:00,single_triangle,triangle,3003,75.587575,80.0,10.0,0.04,115.257766
2026-03-19T03:57:42.573241+00:00,single_triangle,triangle,3003,73.914464,80.0,10.0,0.04,116.30346
2026-03-19T03:57:43.621731+00:00,single_triangle,triangle,3003,72.22116,80.0,10.0,0.04,117.361775
2026-03-19T03:57:44.663460+00:00,single_triangle,triangle,3003,70.5436,80.0,10.0,0.04,118.41025
2026-03-19T03:57:45.711743+00:00,single_triangle,triangle,3003,71.123305,80.0,10.0,0.04,119.452066
