logged_at,phase_name,mode,test_number,setpoint_position_%,bias,amplitude,frequency,elapsed_phase_seconds
2026-03-19T03:50:09.593060+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,55.433881
2026-03-19T03:50:10.618250+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,56.501835
2026-03-19T03:50:11.676974+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,57.529214
2026-03-19T03:50:12.714588+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,58.587955
2026-03-19T03:50:13.762877+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,59.623777
2026-03-19T03:50:14.812686+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,60.673819
2026-03-19T03:50:15.863128+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,61.721963
2026-03-19T03:50:16.913454+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,62.774128
2026-03-19T03:50:17.958056+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,63.824481
2026-03-19T03:50:19.007188+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,64.866357
2026-03-19T03:50:20.062093+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,65.91814
2026-03-19T03:50:21.106104+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,66.973068
2026-03-19T03:50:22.149713+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,68.012466
2026-03-19T03:50:23.198732+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,69.060674
2026-03-19T03:50:24.249888+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,70.109701
2026-03-19T03:50:25.296425+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,71.15796
2026-03-19T03:50:26.345074+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,72.207473
2026-03-19T03:50:27.393868+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,73.256057
2026-03-19T03:50:28.443037+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,74.300818
2026-03-19T03:50:29.564146+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,75.353344
2026-03-19T03:50:30.648081+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,76.474103
2026-03-19T03:50:31.678948+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,77.559072
2026-03-19T03:50:32.690986+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,78.587598
2026-03-19T03:50:33.702750+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,79.599571
2026-03-19T03:50:34.748397+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,80.611837
2026-03-19T03:50:35.783062+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,81.657855
2026-03-19T03:50:36.836685+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,82.690754
2026-03-19T03:50:37.879926+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,83.747674
2026-03-19T03:50:38.928120+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,84.790741
2026-03-19T03:50:39.981733+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,85.839058
2026-03-19T03:50:41.025303+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,86.89275
2026-03-19T03:50:42.074148+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,87.936294
2026-03-19T03:50:43.122174+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,88.98517
2026-03-19T03:50:44.234308+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,90.032778
2026-03-19T03:50:45.251727+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,91.145328
2026-03-19T03:50:46.267563+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,92.159489
2026-03-19T03:50:47.317365+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,93.178145
2026-03-19T03:50:48.365171+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,94.22815
2026-03-19T03:50:49.440463+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,95.276142
2026-03-19T03:50:50.467192+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,96.351405
2026-03-19T03:50:51.524304+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,97.375426
2026-03-19T03:50:52.565862+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,98.433758
2026-03-19T03:50:53.608466+00:00,single_square,square,2003,70.0,80.0,10.0,0.02,99.476853
2026-03-19T03:50:54.663211+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,100.51823
2026-03-19T03:50:55.707709+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,101.573139
2026-03-19T03:50:56.758444+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,102.618657
2026-03-19T03:50:57.804263+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,103.669471
2026-03-19T03:50:58.854356+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,104.713994
