logged_at,phase_name,mode,test_number,setpoint_position_%,bias,amplitude,frequency,elapsed_phase_seconds
2026-03-19T03:54:30.680586+00:00,single_triangle,triangle,3002,58.147943,50.0,20.0,0.02,55.092465
2026-03-19T03:54:31.730854+00:00,single_triangle,triangle,3002,59.824137,50.0,20.0,0.02,56.140085
2026-03-19T03:54:32.778911+00:00,single_triangle,triangle,3002,61.504544,50.0,20.0,0.02,57.19034
2026-03-19T03:54:33.825413+00:00,single_triangle,triangle,3002,63.174533,50.0,20.0,0.02,58.234083
2026-03-19T03:54:34.875266+00:00,single_triangle,triangle,3002,64.852114,50.0,20.0,0.02,59.282571
2026-03-19T03:54:35.924086+00:00,single_triangle,triangle,3002,66.535566,50.0,20.0,0.02,60.334729
2026-03-19T03:54:36.973541+00:00,single_triangle,triangle,3002,68.213681,50.0,20.0,0.02,61.383551
2026-03-19T03:54:38.027115+00:00,single_triangle,triangle,3002,69.89051,50.0,20.0,0.02,62.431569
2026-03-19T03:54:39.068107+00:00,single_triangle,triangle,3002,68.4214,50.0,20.0,0.02,63.486625
2026-03-19T03:54:40.126025+00:00,single_triangle,triangle,3002,66.760625,50.0,20.0,0.02,64.524609
2026-03-19T03:54:41.173574+00:00,single_triangle,triangle,3002,65.065606,50.0,20.0,0.02,65.583996
2026-03-19T03:54:42.214338+00:00,single_triangle,triangle,3002,63.387109,50.0,20.0,0.02,66.633057
2026-03-19T03:54:43.264354+00:00,single_triangle,triangle,3002,61.721862,50.0,20.0,0.02,67.673836
2026-03-19T03:54:44.316838+00:00,single_triangle,triangle,3002,60.041812,50.0,20.0,0.02,68.723868
2026-03-19T03:54:45.360559+00:00,single_triangle,triangle,3002,58.360713,50.0,20.0,0.02,69.774554
2026-03-19T03:54:46.420548+00:00,single_triangle,triangle,3002,56.687915,50.0,20.0,0.02,70.820053
2026-03-19T03:54:47.457491+00:00,single_triangle,triangle,3002,54.998771,50.0,20.0,0.02,71.875768
2026-03-19T03:54:48.518000+00:00,single_triangle,triangle,3002,53.334721,50.0,20.0,0.02,72.915799
2026-03-19T03:54:49.554577+00:00,single_triangle,triangle,3002,51.640171,50.0,20.0,0.02,73.974893
2026-03-19T03:54:50.605832+00:00,single_triangle,triangle,3002,49.977536,50.0,20.0,0.02,75.01404
2026-03-19T03:54:51.654354+00:00,single_triangle,triangle,3002,48.301821,50.0,20.0,0.02,76.061362
2026-03-19T03:54:52.700555+00:00,single_triangle,triangle,3002,46.617855,50.0,20.0,0.02,77.113841
2026-03-19T03:54:53.748495+00:00,single_triangle,triangle,3002,44.943948,50.0,20.0,0.02,78.160032
2026-03-19T03:54:54.804703+00:00,single_triangle,triangle,3002,43.267243,50.0,20.0,0.02,79.207973
2026-03-19T03:54:55.861802+00:00,single_triangle,triangle,3002,41.580886,50.0,20.0,0.02,80.261946
2026-03-19T03:54:56.896241+00:00,single_triangle,triangle,3002,39.885932,50.0,20.0,0.02,81.321293
2026-03-19T03:54:57.944506+00:00,single_triangle,triangle,3002,38.232422,50.0,20.0,0.02,82.354736
2026-03-19T03:54:58.993097+00:00,single_triangle,triangle,3002,36.554928,50.0,20.0,0.02,83.40317
2026-03-19T03:55:00.040317+00:00,single_triangle,triangle,3002,34.875873,50.0,20.0,0.02,84.452579
2026-03-19T03:55:01.088751+00:00,single_triangle,triangle,3002,33.200403,50.0,20.0,0.02,85.499748
2026-03-19T03:55:02.135894+00:00,single_triangle,triangle,3002,31.522735,50.0,20.0,0.02,86.548291
2026-03-19T03:55:03.187420+00:00,single_triangle,triangle,3002,30.152607,50.0,20.0,0.02,87.595379
2026-03-19T03:55:04.239855+00:00,single_triangle,triangle,3002,31.834039,50.0,20.0,0.02,88.646274
2026-03-19T03:55:05.283404+00:00,single_triangle,triangle,3002,33.514009,50.0,20.0,0.02,89.696256
2026-03-19T03:55:06.331983+00:00,single_triangle,triangle,3002,35.187362,50.0,20.0,0.02,90.742101
2026-03-19T03:55:07.391501+00:00,single_triangle,triangle,3002,36.866373,50.0,20.0,0.02,91.791483
2026-03-19T03:55:08.431122+00:00,single_triangle,triangle,3002,38.561607,50.0,20.0,0.02,92.851004
2026-03-19T03:55:09.487652+00:00,single_triangle,triangle,3002,40.218895,50.0,20.0,0.02,93.886809
2026-03-19T03:55:10.526381+00:00,single_triangle,triangle,3002,41.910651,50.0,20.0,0.02,94.944157
2026-03-19T03:55:11.574908+00:00,single_triangle,triangle,3002,43.572165,50.0,20.0,0.02,95.982603
2026-03-19T03:55:12.622511+00:00,single_triangle,triangle,3002,45.253875,50.0,20.0,0.02,97.033672
2026-03-19T03:55:13.671731+00:00,single_triangle,triangle,3002,46.93121,50.0,20.0,0.02,98.082006
2026-03-19T03:55:14.725492+00:00,single_triangle,triangle,3002,48.604593,50.0,20.0,0.02,99.127871
2026-03-19T03:55:15.773974+00:00,single_triangle,triangle,3002,50.295978,50.0,20.0,0.02,100.184986
2026-03-19T03:55:16.821880+00:00,single_triangle,triangle,3002,51.973564,50.0,20.0,0.02,101.233477
2026-03-19T03:55:17.870552+00:00,single_triangle,triangle,3002,53.650255,50.0,20.0,0.02,102.281409
2026-03-19T03:55:18.921412+00:00,single_triangle,triangle,3002,55.328182,50.0,20.0,0.02,103.330114
2026-03-19T03:55:19.968123+00:00,single_triangle,triangle,3002,57.006123,50.0,20.0,0.02,104.378827
2026-03-19T03:55:21.013631+00:00,single_triangle,triangle,3002,58.67868,50.0,20.0,0.02,105.424175
2026-03-19T03:55:22.062328+00:00,single_triangle,triangle,3002,60.356977,50.0,20.0,0.02,106.47311
2026-03-19T03:55:23.108892+00:00,single_triangle,triangle,3002,62.027066,50.0,20.0,0.02,107.516916
2026-03-19T03:55:24.156777+00:00,single_triangle,triangle,3002,63.707044,50.0,20.0,0.02,108.566902
2026-03-19T03:55:25.207845+00:00,single_triangle,triangle,3002,65.384685,50.0,20.0,0.02,109.615428
2026-03-19T03:55:26.255783+00:00,single_triangle,triangle,3002,67.067427,50.0,20.0,0.02,110.667142
2026-03-19T03:55:27.303057+00:00,single_triangle,triangle,3002,68.744477,50.0,20.0,0.02,111.715298
2026-03-19T03:55:28.353932+00:00,single_triangle,triangle,3002,69.582748,50.0,20.0,0.02,112.760783
2026-03-19T03:55:29.402931+00:00,single_triangle,triangle,3002,67.903534,50.0,20.0,0.02,113.810291
2026-03-19T03:55:30.452109+00:00,single_triangle,triangle,3002,66.221998,50.0,20.0,0.02,114.861251
2026-03-19T03:55:31.497611+00:00,single_triangle,triangle,3002,64.546438,50.0,20.0,0.02,115.908476
2026-03-19T03:55:32.546000+00:00,single_triangle,triangle,3002,62.868871,50.0,20.0,0.02,116.956955
2026-03-19T03:55:33.596102+00:00,single_triangle,triangle,3002,61.19631,50.0,20.0,0.02,118.002306
2026-03-19T03:55:34.643916+00:00,single_triangle,triangle,3002,59.517786,50.0,20.0,0.02,119.051384
