logged_at,phase_name,mode,test_number,setpoint_position_%,bias,amplitude,frequency,elapsed_phase_seconds
2026-03-19T04:00:17.176238+00:00,single_sine,sine,4001,40.53184,50.0,10.0,0.02,140.10699
2026-03-19T04:00:18.199061+00:00,single_sine,sine,4001,41.316993,50.0,10.0,0.02,141.63031
2026-03-19T04:00:19.232294+00:00,single_sine,sine,4001,42.02333,50.0,10.0,0.02,142.651681
2026-03-19T04:00:20.248187+00:00,single_sine,sine,4001,42.872666,50.0,10.0,0.02,143.686424
2026-03-19T04:00:21.262770+00:00,single_sine,sine,4001,43.823674,50.0,10.0,0.02,144.702297
2026-03-19T04:00:22.277854+00:00,single_sine,sine,4001,44.873838,50.0,10.0,0.02,145.71691
2026-03-19T04:00:23.301966+00:00,single_sine,sine,4001,46.007603,50.0,10.0,0.02,146.731853
2026-03-19T04:00:24.319109+00:00,single_sine,sine,4001,47.216086,50.0,10.0,0.02,147.754969
2026-03-19T04:00:25.334371+00:00,single_sine,sine,4001,48.458645,50.0,10.0,0.02,148.768519
2026-03-19T04:00:26.354400+00:00,single_sine,sine,4001,49.732993,50.0,10.0,0.02,149.787497
2026-03-19T04:00:27.377630+00:00,single_sine,sine,4001,51.008107,50.0,10.0,0.02,150.803591
2026-03-19T04:00:28.398514+00:00,single_sine,sine,4001,52.281545,50.0,10.0,0.02,151.831728
2026-03-19T04:00:29.419642+00:00,single_sine,sine,4001,53.508439,50.0,10.0,0.02,152.85263
2026-03-19T04:00:30.430710+00:00,single_sine,sine,4001,54.675609,50.0,10.0,0.02,153.871678
2026-03-19T04:00:31.449782+00:00,single_sine,sine,4001,55.760132,50.0,10.0,0.02,154.884808
2026-03-19T04:00:32.465946+00:00,single_sine,sine,4001,56.756935,50.0,10.0,0.02,155.903893
2026-03-19T04:00:33.485363+00:00,single_sine,sine,4001,57.640381,50.0,10.0,0.02,156.919652
2026-03-19T04:00:34.529700+00:00,single_sine,sine,4001,58.402308,50.0,10.0,0.02,157.939514
2026-03-19T04:00:35.578663+00:00,single_sine,sine,4001,59.039621,50.0,10.0,0.02,158.983869
2026-03-19T04:00:36.637599+00:00,single_sine,sine,4001,59.523214,50.0,10.0,0.02,160.03278
2026-03-19T04:00:37.701912+00:00,single_sine,sine,4001,59.843776,50.0,10.0,0.02,161.091537
2026-03-19T04:00:38.741939+00:00,single_sine,sine,4001,59.99039,50.0,10.0,0.02,162.151092
2026-03-19T04:00:39.774231+00:00,single_sine,sine,4001,59.96177,50.0,10.0,0.02,163.196057
2026-03-19T04:00:40.820570+00:00,single_sine,sine,4001,59.765064,50.0,10.0,0.02,164.228358
2026-03-19T04:00:41.871053+00:00,single_sine,sine,4001,59.398254,50.0,10.0,0.02,165.274688
2026-03-19T04:00:42.918787+00:00,single_sine,sine,4001,58.869534,50.0,10.0,0.02,166.320434
2026-03-19T04:00:44.001623+00:00,single_sine,sine,4001,58.183006,50.0,10.0,0.02,167.372911
2026-03-19T04:00:45.022213+00:00,single_sine,sine,4001,57.33046,50.0,10.0,0.02,168.45245
2026-03-19T04:00:46.065797+00:00,single_sine,sine,4001,56.397061,50.0,10.0,0.02,169.476402
2026-03-19T04:00:47.116790+00:00,single_sine,sine,4001,55.341809,50.0,10.0,0.02,170.515503
2026-03-19T04:00:48.161402+00:00,single_sine,sine,4001,54.177035,50.0,10.0,0.02,171.570877
2026-03-19T04:00:49.228232+00:00,single_sine,sine,4001,52.951781,50.0,10.0,0.02,172.615525
2026-03-19T04:00:50.261976+00:00,single_sine,sine,4001,51.648245,50.0,10.0,0.02,173.682356
2026-03-19T04:00:51.307221+00:00,single_sine,sine,4001,50.357644,50.0,10.0,0.02,174.715336
2026-03-19T04:00:52.361587+00:00,single_sine,sine,4001,49.0455,50.0,10.0,0.02,175.760725
2026-03-19T04:00:53.404222+00:00,single_sine,sine,4001,47.738054,50.0,10.0,0.02,176.815714
2026-03-19T04:00:54.825430+00:00,single_sine,sine,4001,46.490107,50.0,10.0,0.02,177.853867
2026-03-19T04:00:55.851836+00:00,single_sine,sine,4001,44.879555,50.0,10.0,0.02,179.277793
